Accept,Accept-Charset,Accept-Language,Alexatoolbar-Alx-Ns-Ph,Cache-Control,Content_Length,Cookie,Distraction_D1_V1_ended,Distraction_D1_V1_paused_1,Distraction_D1_V1_play_1,Distraction_D1_V1_play_2,Distraction_D1_V1_play_3,Distraction_D1_V1_play_4,Distraction_D1_V1_quality_1,Distraction_D1_V1_quality_2,Distraction_D1_V1_quality_3,Distraction_D1_V1_quality_4,Distraction_D1_V1_targetId,Distraction_D1_V1_videoId,Distraction_D1_V2_ended,Distraction_D1_V2_paused_1,Distraction_D1_V2_play_1,Distraction_D1_V2_play_2,Distraction_D1_V2_quality_1,Distraction_D1_V2_quality_2,Distraction_D1_V2_targetId,Distraction_D1_V2_videoId,Distraction_D1_enterState_startVideo0,Distraction_D1_enterState_videoSuccess0,Distraction_D1_enterState_videoSuccess1,Distraction_D1_response,Distraction_D1_trialEndTime,Distraction_D1_trialIndex,Distraction_D1_trialStartTime,Dnt,From,Host,Pragma,Referer,Save-Data,Sec-Fetch-Dest,Sec-Fetch-Site,Sec-Fetch-User,Sec-Origin-Policy,Study_S-1_V1_ended,Study_S-1_V1_paused_1,Study_S-1_V1_paused_2,Study_S-1_V1_paused_3,Study_S-1_V1_play_1,Study_S-1_V1_play_10,Study_S-1_V1_play_11,Study_S-1_V1_play_12,Study_S-1_V1_play_13,Study_S-1_V1_play_14,Study_S-1_V1_play_15,Study_S-1_V1_play_16,Study_S-1_V1_play_17,Study_S-1_V1_play_18,Study_S-1_V1_play_19,Study_S-1_V1_play_2,Study_S-1_V1_play_20,Study_S-1_V1_play_21,Study_S-1_V1_play_22,Study_S-1_V1_play_23,Study_S-1_V1_play_24,Study_S-1_V1_play_25,Study_S-1_V1_play_26,Study_S-1_V1_play_27,Study_S-1_V1_play_28,Study_S-1_V1_play_29,Study_S-1_V1_play_3,Study_S-1_V1_play_30,Study_S-1_V1_play_31,Study_S-1_V1_play_32,Study_S-1_V1_play_33,Study_S-1_V1_play_34,Study_S-1_V1_play_35,Study_S-1_V1_play_36,Study_S-1_V1_play_37,Study_S-1_V1_play_38,Study_S-1_V1_play_39,Study_S-1_V1_play_4,Study_S-1_V1_play_40,Study_S-1_V1_play_41,Study_S-1_V1_play_42,Study_S-1_V1_play_43,Study_S-1_V1_play_44,Study_S-1_V1_play_45,Study_S-1_V1_play_46,Study_S-1_V1_play_47,Study_S-1_V1_play_48,Study_S-1_V1_play_49,Study_S-1_V1_play_5,Study_S-1_V1_play_50,Study_S-1_V1_play_51,Study_S-1_V1_play_52,Study_S-1_V1_play_53,Study_S-1_V1_play_54,Study_S-1_V1_play_55,Study_S-1_V1_play_56,Study_S-1_V1_play_57,Study_S-1_V1_play_58,Study_S-1_V1_play_59,Study_S-1_V1_play_6,Study_S-1_V1_play_60,Study_S-1_V1_play_61,Study_S-1_V1_play_62,Study_S-1_V1_play_63,Study_S-1_V1_play_64,Study_S-1_V1_play_65,Study_S-1_V1_play_66,Study_S-1_V1_play_67,Study_S-1_V1_play_68,Study_S-1_V1_play_69,Study_S-1_V1_play_7,Study_S-1_V1_play_70,Study_S-1_V1_play_71,Study_S-1_V1_play_72,Study_S-1_V1_play_73,Study_S-1_V1_play_74,Study_S-1_V1_play_8,Study_S-1_V1_play_9,Study_S-1_V1_quality_1,Study_S-1_V1_quality_10,Study_S-1_V1_quality_11,Study_S-1_V1_quality_12,Study_S-1_V1_quality_13,Study_S-1_V1_quality_14,Study_S-1_V1_quality_15,Study_S-1_V1_quality_16,Study_S-1_V1_quality_17,Study_S-1_V1_quality_18,Study_S-1_V1_quality_19,Study_S-1_V1_quality_2,Study_S-1_V1_quality_20,Study_S-1_V1_quality_21,Study_S-1_V1_quality_22,Study_S-1_V1_quality_23,Study_S-1_V1_quality_24,Study_S-1_V1_quality_25,Study_S-1_V1_quality_26,Study_S-1_V1_quality_27,Study_S-1_V1_quality_28,Study_S-1_V1_quality_29,Study_S-1_V1_quality_3,Study_S-1_V1_quality_30,Study_S-1_V1_quality_31,Study_S-1_V1_quality_32,Study_S-1_V1_quality_33,Study_S-1_V1_quality_34,Study_S-1_V1_quality_35,Study_S-1_V1_quality_36,Study_S-1_V1_quality_37,Study_S-1_V1_quality_38,Study_S-1_V1_quality_39,Study_S-1_V1_quality_4,Study_S-1_V1_quality_40,Study_S-1_V1_quality_41,Study_S-1_V1_quality_42,Study_S-1_V1_quality_43,Study_S-1_V1_quality_44,Study_S-1_V1_quality_45,Study_S-1_V1_quality_46,Study_S-1_V1_quality_47,Study_S-1_V1_quality_48,Study_S-1_V1_quality_49,Study_S-1_V1_quality_5,Study_S-1_V1_quality_50,Study_S-1_V1_quality_51,Study_S-1_V1_quality_52,Study_S-1_V1_quality_53,Study_S-1_V1_quality_54,Study_S-1_V1_quality_55,Study_S-1_V1_quality_56,Study_S-1_V1_quality_57,Study_S-1_V1_quality_58,Study_S-1_V1_quality_59,Study_S-1_V1_quality_6,Study_S-1_V1_quality_60,Study_S-1_V1_quality_61,Study_S-1_V1_quality_62,Study_S-1_V1_quality_63,Study_S-1_V1_quality_64,Study_S-1_V1_quality_65,Study_S-1_V1_quality_66,Study_S-1_V1_quality_67,Study_S-1_V1_quality_68,Study_S-1_V1_quality_69,Study_S-1_V1_quality_7,Study_S-1_V1_quality_70,Study_S-1_V1_quality_71,Study_S-1_V1_quality_72,Study_S-1_V1_quality_73,Study_S-1_V1_quality_74,Study_S-1_V1_quality_8,Study_S-1_V1_quality_9,Study_S-1_V1_targetId,Study_S-1_V1_videoId,Study_S-1_enterState_readyVideo,Study_S-1_enterState_startVideo,Study_S-1_enterState_videoSuccess,Study_S-1_trialEndTime,Study_S-1_trialIndex,Study_S-1_trialStartTime,Test_T1_enterState_startLineup,Test_T1_lineupOrder,Test_T1_lineupSize,Test_T1_originalIdentification,Test_T1_selectionOrder,Test_T1_selectionTime,Test_T1_target,Test_T1_trialEndTime,Test_T1_trialIndex,Test_T1_trialStartTime,Ua-Cpu,Upgrade-Insecure-Requests,User-Agent,Via,X-Appengine-City,X-Appengine-Citylatlong,X-Appengine-Country,X-Appengine-Region,X-Bluecoat-Via,X-Chrome-Offline,X-Cloud-Trace-Context,X-Forwarded-For,X-P2P-Peerdist,X-P2P-Peerdistex,X-Purpose,X-Requested-With,a,batch,cond,condition,config,consent_endTime_1,consent_endTime_2,consent_endTime_3,consent_endTime_4,consent_endTime_5,consent_endTime_6,consent_endTime_7,consent_startTime_1,consent_startTime_2,consent_startTime_3,consent_startTime_4,consent_startTime_5,consent_startTime_6,consent_startTime_7,date,demographics_age,demographics_country,demographics_endTime_1,demographics_gender,demographics_q1,demographics_q2,demographics_q3,demographics_startTime_1,exp,experimentEndTime,experimentStartTime,followUp_clarity,followUp_comments,followUp_difficulty,followUp_endTime_1,followUp_q1,followUp_q2,followUp_q3,followUp_startTime_1,mtAssignmentId,mtHitId,mtWorkerId,screenAvailHeight,screenAvailWidth,src,uid,verification_endTime_1,verification_endTime_2,verification_endTime_3,verification_endTime_4,verification_endTime_5,verification_endTime_6,verification_endTime_7,verification_startTime_1,verification_startTime_2,verification_startTime_3,verification_startTime_4,verification_startTime_5,verification_startTime_6,verification_startTime_7,videoCheck_endTime_1,videoCheck_q1,videoCheck_q2,videoCheck_q3,videoCheck_startTime_1,windowHeight,windowWidth
"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3",,"en-US,en;q=0.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test-project-237011.appspot.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",,san diego,"32.715738,-117.161084",US,ca,,,3ab481579c1623ea4ece9ffd7d219be3/17962014473853835873,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,8,,,,,,,,,,,,,,,,2019-04-10 15:10:17.107762,,,,,,,,,uoa-acep-blomar-1.0,,1554909036201,,,,,,,,,,,,728,1366,,5083289081610240,,,,,,,,,,,,,,,,,,,,657,1366
"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3",,"en-US,en;q=0.9",,,,,138971,,129536,,,,large,,,,M118,Rr0Eom3ADZk,151439,,140946,,large,,M048,I1q9-R4xaJ0,127997,138971,151441,4,162513,0,110317,,,test-project-237011.appspot.com,,https://www.mturkcontent.com/dynamic/hit?assignmentId=30H4UDGLT5YP2IFP8YM99JX8G2FMPX&hitId=3LOJFQ4BOZUJ1DE2SADW5TTRLSDDKJ&workerId=A1CUDX7TTS2W61&turkSubmitTo=https%3A%2F%2Fwww.mturk.com,,,,,,93218,,,,76889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F68,amyY2Gck-8I,76122,75482,93219,93220,0,46716,176303,F134:F68:F177:F176,4,F68,F68:F134,196949,F68,196951,0,162513,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",,asheboro,"35.707915,-79.813645",US,nc,,,f9c01294da64fbaedfc36d2e9f875a1a/12128163277560292912,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,4,,8491,,,,,,,2255,,,,,,,2019-04-11 11:35:05.337932,28,USA,46423,male,,,,27551,uoa-acep-blomar-1.0,214716,1554982507169,1,everything was fine.,4,214465,,,,197455,,,,1040,1920,,5083520741408768,26088,,,,,,,8541,,,,,,,110022,5,3,2,93723,969,1920
"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3",,"en-US,en;q=0.9",,,,,186758,,175271,,,,hd1080,,,,M164,Pk2rVwtqFIY,199446,,188934,,hd1080,,M086,yipmIY2O0A8,172652,186759,199448,1,205374,0,168684,,,test-project-237011.appspot.com,,https://www.mturkcontent.com/dynamic/hit?assignmentId=3ZR9AIQJUEP6ABMZL97N8OF0L56404&hitId=39WICJI5AV7G8GBRZMAUFZVSYHHZ3V&workerId=A1ZD8RU6YB0VEU&turkSubmitTo=https%3A%2F%2Fwww.mturk.com,,,,,,158967,,,,142613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hd720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F68,amyY2Gck-8I,141322,140663,158968,158969,0,130617,206735,F147:F177:F68:F134:F50:F71,6,F177,F177:F147,216684,F68,216686,0,205374,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",,bessemer,"46.481336,-90.052950",US,mi,,,b25faeb70354265f9fa2d6eb2160bcdc/255301035060664559,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,6,,5125,30509,,,,,,3303,24980,,,,,,2019-04-08 11:48:02.963016,25,USA,130312,male,,,,38542,uoa-acep-blomar-1.0,227634,1554724085777,1,,3,227322,,,,218602,,,,1040,1920,,5083924199899136,24971,38464,,,,,,6579,30517,,,,,,168382,5,3,2,159485,969,1920
"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3",,"en-US,en;q=0.9",,,,,113699,,104220,,,,large,,,,M118,Rr0Eom3ADZk,132739,,115995,,large,,M049,zYz67-daobg,101974,113701,132744,8,140760,0,93079,,,test-project-237011.appspot.com,,https://www.mturkcontent.com/dynamic/hit?assignmentId=3YDTZAI2W0W6H07HHSBNMTYAQKS41X&hitId=3SZYX62S5IF02LSPUA643C0D2P157F&workerId=A19F9CLZ0XWBYR&turkSubmitTo=https%3A%2F%2Fwww.mturk.com,,,,,,83777,,,,67371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F68,amyY2Gck-8I,66081,65020,83779,83781,0,56929,144832,F177:F68:F176:F71:F147:F88:F50,7,F68,F68:F177,154993,F68,154997,0,140760,,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",,sunrise,"26.166971,-80.256595",US,fl,,,ccd3773be3e003b224d157ccf8f2f154/14709030792045985864,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,7,,17001,,,,,,,848,,,,,,,2019-04-10 13:01:01.264541,25,USA,56622,female,,,,38995,uoa-acep-blomar-1.0,162965,1554901262964,1,,2,162675,,,,155500,,,,805,1440,,5084251154284544,38930,,,,,,,17042,,,,,,,92781,5,3,2,84263,820,1440
"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3",,"en-US,en;q=0.9",,,,,294608,,285169,,,,large,,,,M118,Rr0Eom3ADZk,308718,,297200,,large,,M164,Pk2rVwtqFIY,281990,294611,308726,5,320638,0,260162,,,test-project-237011.appspot.com,,https://www.mturkcontent.com/dynamic/hit?assignmentId=35H6S234SDGJK5CE136EMHV5YRK56I&hitId=3SZYX62S5IF02LSPUA643C0D2P157F&workerId=A2EPBSY0VPI38S&turkSubmitTo=https%3A%2F%2Fwww.mturk.com,,,,,,244323,,,,228055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F68,amyY2Gck-8I,226719,225143,244325,244327,0,123435,332820,F34:F88:F68:F177:F71,5,F68,F68:F34,366550,F68,366555,0,320638,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",,bon air,"37.524870,-77.557765",US,va,,,eddd64cc52281a8f87aea83d559bf474/4869005369149501166,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,5,,45384,,,,,,,1861,,,,,,,2019-04-10 14:24:14.429389,49,USA,123136,female,,,,98681,uoa-acep-blomar-1.0,382509,1554906254128,1,NONE,3,382350,,,,368460,,,,728,1366,,5084360541732864,97106,,,,,,,47036,,,,,,,259849,5,3,2,244875,657,1366
"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3",,"en-US,en;q=0.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test-project-237011.appspot.com,,https://www.mturkcontent.com/dynamic/hit?assignmentId=3COPXFW7XESUCUFMNM9TU654QM0PKO&hitId=3SZYX62S5IF02LSPUA643C0D2P157F&workerId=A2AEXHIIZTS1RR&turkSubmitTo=https%3A%2F%2Fwww.mturk.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",,saint petersburg,"27.767601,-82.640291",US,fl,,,ec3c8225de9e030c8b7e2e357cde825d/15491295691589105438,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,3,,,,,,,,,,,,,,,,2019-04-10 13:30:35.371339,,,,,,,,,uoa-acep-blomar-1.0,,1554903035752,,,,,,,,,,,,1080,1920,,5084482814083072,,,,,,,,,,,,,,,,,,,,1009,1920
"text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8",,"en-US,en;q=0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test-project-237011.appspot.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,,merrifield,"38.874278,-77.226926",US,va,,,65c71062011abdeb09257e03bafba627/4796335457706485784,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,2,,,,,,,,,,,,,,,,2019-04-10 14:00:39.918104,,,,,,,,,uoa-acep-blomar-1.0,,1554904840166,,,,,,,,,,,,1040,1920,,5085484950749184,,,,,,,,,,,,,,,,,,,,947,1703
"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3",,"en-US,en;q=0.9",,max-age=0,,,71863,,61322,,,,large,,,,M048,I1q9-R4xaJ0,90058,,73371,,large,,M049,zYz67-daobg,59848,71864,90061,3,96296,0,53719,,,test-project-237011.appspot.com,,https://www.mturkcontent.com/dynamic/hit?assignmentId=3FE2ERCCZ0OD2L01LE1M1NMDARYPOW&hitId=3SZYX62S5IF02LSPUA643C0D2P157F&workerId=A90JBLDKW71DX&turkSubmitTo=https%3A%2F%2Fwww.mturk.com,,,,,,44759,,,,28399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F68,amyY2Gck-8I,27306,26549,44760,44762,0,17736,106080,F68:F34:F176,3,F68,F68:F34,110427,F68,110429,0,96297,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",,galloway,"39.492824,-74.559688",US,nj,,,b4880fea74d5a1119c2ac3ec43d8f163/9572819672770362622,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,8,,2173,,,,,,,524,,,,,,,2019-04-10 13:26:07.608728,25,USA,17441,female,,,,9004,uoa-acep-blomar-1.0,122758,1554902768083,1,N/A,3,122501,,,,110926,,,,824,1536,,5085716610547712,8973,,,,,,,2189,,,,,,,53416,5,3,2,45259,719,1536
"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8",,"en-US,en;q=0.9",,,,,219741,,207973,,,,large,,,,M164,Pk2rVwtqFIY,234139,,223474,,large,,M048,I1q9-R4xaJ0,203768,219774,234164,5,245104,0,187091,,,test-project-237011.appspot.com,,https://www.mturkcontent.com/dynamic/hit?assignmentId=3F6KKYWMNEHMV3XZFQAEM45J6YQDNR&hitId=3SZYX62S5IF02LSPUA643C0D2P157F&workerId=A37S6NSCRNC0CY&turkSubmitTo=https%3A%2F%2Fwww.mturk.com,,,,,,165723,,,,149254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F68,amyY2Gck-8I,145959,143257,165809,166235,0,104928,252474,F50:F177:F34:F68,4,F50,F50:F177,273833,F68,273846,0,245104,,1,"Mozilla/5.0 (Linux; Android 5.1.1; KFFOWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/73.2.3 like Chrome/73.0.3683.90 Safari/537.36",,antigo,"45.140245,-89.152335",US,wi,,,2217f69fe4258c6139823b7baad047c6/10794751031672823322,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,8,,34668,,,,,,,741,,,,,,,2019-04-10 13:02:34.832955,36,USA,104580,female,,,,71363,uoa-acep-blomar-1.0,301615,1554901356533,1,No,2,301288,,,,274630,,,,1024,600,,5086100271923200,71179,,,,,,,34831,,,,,,,186740,5,3,2,166971,846,600
"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3",,"en-US,en;q=0.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test-project-237011.appspot.com,,https://www.mturkcontent.com/dynamic/hit?assignmentId=3KGTPGBS601CNJJSF22J4G69H2S2UV&hitId=3SZYX62S5IF02LSPUA643C0D2P157F&workerId=AGX171Q54YXPI&turkSubmitTo=https%3A%2F%2Fwww.mturk.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",,flatwoods,"38.522580,-82.717108",US,ky,,,dc8e9d7ac8a8bcf3b36428011d3af0f7/10709584476407145538,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,5,,,,,,,,,,,,,,,,2019-04-10 12:56:10.783673,,,,,,,,,uoa-acep-blomar-1.0,,1554900974455,,,,,,,,,,,,1040,1920,,5086531446374400,,,,,,,,,,,,,,,,,,,,937,1920
"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3",,"en-US,en;q=0.9",,,,,180229,,169699,,,,large,,,,M086,yipmIY2O0A8,195245,,184729,,large,,M048,I1q9-R4xaJ0,164631,180232,195253,8,203207,0,159322,,,test-project-237011.appspot.com,,https://www.mturkcontent.com/dynamic/hit?assignmentId=3H7XDTSHKF7FUHG49H29O8L7C2BGWW&hitId=3SZYX62S5IF02LSPUA643C0D2P157F&workerId=A2L22HZ50T83UK&turkSubmitTo=https%3A%2F%2Fwww.mturk.com,,,,,,147455,,,,131080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F68,amyY2Gck-8I,127276,125489,147458,147460,0,106943,206340,F68:F71:F50,3,F68,F68:F71,216368,F68,216372,0,203208,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",,defiance,"38.632503,-90.778183",US,mo,,,396e69a8a84ba44157e1e3bcb06a30b1/14193252305174472798,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,3,,6588,,,,,,,1744,,,,,,,2019-04-10 13:05:48.125894,29,USA,106672,female,,,,80219,uoa-acep-blomar-1.0,227869,1554901547777,1,no,2,227689,,,,218369,,,,728,1366,,5086734652014592,78652,,,,,,,8114,,,,,,,159043,5,3,2,149439,657,1366
"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3",,"en-US,en;q=0.9",,,,,293940,,283456,,,,hd720,,,,M086,yipmIY2O0A8,307130,,297678,,hd720,,M118,Rr0Eom3ADZk,279282,293941,307134,2,322620,0,242834,1,,test-project-237011.appspot.com,,https://www.mturkcontent.com/dynamic/hit?assignmentId=3VSOLARPKEP3O9R8LRLXRUONAWZ935&hitId=3SZYX62S5IF02LSPUA643C0D2P157F&workerId=A1FKGTCSH9JUM9&turkSubmitTo=https%3A%2F%2Fwww.mturk.com,,,,,,222056,,,,205627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hd720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F68,amyY2Gck-8I,202038,200147,222057,222058,0,161745,347881,F68:F34:F177:F50,4,F68,F68:F34,358700,F68,358702,0,322620,,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",,loxley,"30.618248,-87.753045",US,al,,,cee0545ebd6c72cc5bd8b21dcbe3564a/7397212167390561144,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,4,,19710,,,,,,,2023,,,,,,,2019-04-10 13:44:41.070568,56,USA,161439,female,,,,118005,uoa-acep-blomar-1.0,420159,1554903876940,1,Thank you for allowing me to participate in your studies.  I hope that I gave useful information.  Good luck with your survey! ,1,419945,,,,360647,,,,563,1067,,5087565426196480,117678,,,,,,,21416,,,,,,,242521,5,3,2,222618,600,1051
"text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8",,"en-US,en;q=0.5",,,,,119839,,109425,,,,large,,,,M048,I1q9-R4xaJ0,128753,,121954,,large,,M077,LI2NvEN7114,107251,119845,128761,4,135645,0,94553,1,,test-project-237011.appspot.com,,https://worker.mturk.com/,,,,,,83415,,,,67069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F68,amyY2Gck-8I,65532,64644,83423,83477,0,36832,141857,F68:F71,2,F68,F68:F71,151275,F68,151290,0,135645,,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,washington,"38.907192,-77.036871",US,dc,,,c5efc13a30d980c5a5bcf36be6bd1923/16443106146074806150,,,,,,kr-ecabdcce2838115154457709b4fd635b,,,2,,10106,,,,,,,535,,,,,,,2019-04-10 13:37:40.200101,30,USA,36522,male,,,,28645,uoa-acep-blomar-1.0,162213,1554903462184,1,,2,161900,,,,152060,,,,1080,1920,,5088496326803456,28572,,,,,,,10142,,,,,,,94233,5,3,2,84011,797,1481
